num_cities,num_procs,speed,num_cores,CPU,length,route
15,128,3.217861,4,i5-6500
15,128,3.158943,4,i5-6500
15,65,4.053265,4,i5-6500
15,128,3.212198,4,i5-6500
15,128,3.281289,4,i5-6500
15,128,3.359876,4,i5-6500
15,128,3.458948,4,i5-6500
15,128,3.599782,4,i5-6500
15,128,3.445384,4,i5-6500
15,128,3.231351,4,i5-6500
15,128,3.171572,4,i5-6500
15,128,3.317605,4,i5-6500
15,128,3.226062,4,i5-6500
15,128,3.472383,4,i5-6500
15,128,3.297854,4,i5-6500
15,128,3.411105,4,i5-6500
15,128,3.269597,4,i5-6500
15,128,3.342494,4,i5-6500
15,128,3.216588,4,i5-6500
15,128,3.266604,4,i5-6500
6,1,0.003706,4,i5-6500
6,2,0.001918,4,i5-6500
6,3,0.002097,4,i5-6500
6,4,0.002830,4,i5-6500
6,5,0.002711,4,i5-6500
6,6,0.003298,4,i5-6500
6,7,0.003558,4,i5-6500
6,8,0.003784,4,i5-6500
6,16,0.005342,4,i5-6500
6,9,0.006280,4,i5-6500
6,10,0.006428,4,i5-6500
15,1,3.699100,4,i5-6500
15,2,6.238283,4,i5-6500
15,3,6.883814,4,i5-6500
15,4,6.471379,4,i5-6500
15,5,4.051158,4,i5-6500
15,7,4.338459,4,i5-6500
15,6,10.497823,4,i5-6500
15,8,8.406698,4,i5-6500
15,9,7.653592,4,i5-6500
15,16,3.288246,4,i5-6500
15,32,3.370559,4,i5-6500
15,64,3.332927,4,i5-6500
15,10,12.457645,4,i5-6500
6,1,0.001026,4,i5-6500
6,2,0.001095,4,i5-6500
6,3,0.001309,4,i5-6500
6,4,0.001556,4,i5-6500
6,5,0.001746,4,i5-6500
6,6,0.001845,4,i5-6500
6,7,0.002122,4,i5-6500
6,8,0.002414,4,i5-6500
6,9,0.002736,4,i5-6500
6,10,0.002721,4,i5-6500
6,16,0.004972,4,i5-6500
12,2,0.326813,4,i5-6500
6,32,0.011293,4,i5-6500
12,4,0.251207,4,i5-6500
12,5,0.121926,4,i5-6500
12,6,0.162044,4,i5-6500
12,3,0.198614,4,i5-6500
12,1,0.356558,4,i5-6500
12,7,0.214765,4,i5-6500
12,8,0.349249,4,i5-6500
12,10,0.213440,4,i5-6500
12,9,0.240614,4,i5-6500
6,64,0.018306,4,i5-6500
12,16,0.113227,4,i5-6500
12,32,0.139637,4,i5-6500
12,64,0.139255,4,i5-6500
13,2,0.394821,4,i5-6500
13,1,1.049304,4,i5-6500
13,4,0.381996,4,i5-6500
13,3,0.715471,4,i5-6500
13,5,0.715396,4,i5-6500
13,6,0.350496,4,i5-6500
13,7,0.857618,4,i5-6500
13,8,0.794969,4,i5-6500
13,9,0.602920,4,i5-6500
13,16,0.419789,4,i5-6500
13,10,0.667749,4,i5-6500
13,32,0.348248,4,i5-6500
13,64,0.421291,4,i5-6500
14,1,1.053872,4,i5-6500
14,4,1.455422,4,i5-6500
14,3,2.162230,4,i5-6500
14,2,3.005456,4,i5-6500
14,6,1.354381,4,i5-6500
14,7,0.903889,4,i5-6500
14,5,2.711396,4,i5-6500
14,16,1.020147,4,i5-6500
14,32,1.245483,4,i5-6500
14,10,2.249283,4,i5-6500
14,8,3.277886,4,i5-6500
14,9,3.053111,4,i5-6500
14,64,0.942659,4,i5-6500
15,2,6.228195,4,i5-6500
15,1,6.780013,4,i5-6500
15,3,7.304404,4,i5-6500
15,5,4.030483,4,i5-6500
15,4,10.917629,4,i5-6500
15,7,4.324686,4,i5-6500
15,16,3.419196,4,i5-6500
15,6,9.699567,4,i5-6500
15,9,8.032871,4,i5-6500
15,32,3.315705,4,i5-6500
15,64,3.704639,4,i5-6500
15,8,13.235577,4,i5-6500
15,10,10.923850,4,i5-6500
16,1,32.649709,4,i5-6500
16,2,36.109469,4,i5-6500
16,4,43.119863,4,i5-6500
16,3,46.428412,4,i5-6500
16,5,56.592702,4,i5-6500
16,7,27.686044,4,i5-6500
16,6,34.388518,4,i5-6500
16,8,29.542481,4,i5-6500
16,16,23.263956,4,i5-6500
16,32,23.830580,4,i5-6500
16,64,29.142836,4,i5-6500
16,9,78.842141,4,i5-6500
16,10,72.835541,4,i5-6500
17,1,299.079138,4,i5-6500
17,2,344.185090,4,i5-6500
17,5,414.340605,4,i5-6500
17,4,440.832274,4,i5-6500
17,3,626.476419,4,i5-6500
17,6,363.530447,4,i5-6500
17,7,316.567559,4,i5-6500
17,32,197.302602,4,i5-6500
17,8,424.734153,4,i5-6500
17,16,285.459961,4,i5-6500
17,64,196.943540,4,i5-6500
17,9,646.481482,4,i5-6500
17,10,647.249338,4,i5-6500
18,3,1478.787202,4,i5-6500
18,2,2051.520527,4,i5-6500
6,2,0.012831,1,Cluster,1568.914868,0 2 4 3 5 1 
6,4,0.009607,1,Cluster,1568.914868,0 2 4 3 5 1 
6,1,0.001378,1,Cluster,1568.914868,0 2 4 3 5 1 
6,3,0.002056,1,Cluster,1568.914868,0 1 5 3 4 2 
6,5,0.015204,1,Cluster,1568.914868,0 1 5 3 4 2 
6,8,0.015986,1,Cluster,1568.914868,0 1 5 3 4 2 
12,3,0.545933,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,1,0.507469,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,7,0.021231,1,Cluster,1568.914868,0 1 5 3 4 2 
12,2,0.463490,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,6,0.704838,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,5,0.866915,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,2,1.522947,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,6,0.022276,1,Cluster,1568.914868,0 1 5 3 4 2 
6,9,0.011167,1,Cluster,1568.914868,0 1 5 3 4 2 
13,1,1.181204,1,Cluster,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
12,4,0.655759,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,10,0.063854,1,Cluster,1568.914868,0 1 5 3 4 2 
14,1,2.073576,1,Cluster,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
12,8,1.708658,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,3,1.960816,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,16,0.052454,1,Cluster,1568.914868,0 1 5 3 4 2 
13,4,2.331163,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,7,1.915858,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,4,0.001647,2,Cluster,1568.914868,0 2 4 3 5 1 
6,1,0.002607,1,Cluster,1568.914868,0 2 4 3 5 1 
6,1,0.001211,1,Cluster,1568.914868,0 2 4 3 5 1 
6,3,0.003074,1,Cluster,1568.914868,0 1 5 3 4 2 
6,1,0.000697,2,Cluster,1568.914868,0 2 4 3 5 1 
12,9,1.668032,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,2,0.002531,2,Cluster,1568.914868,0 2 4 3 5 1 
6,4,0.007521,1,Cluster,1568.914868,0 2 4 3 5 1 
6,1,0.002624,2,Cluster,1568.914868,0 2 4 3 5 1 
6,2,0.001623,1,Cluster,1568.914868,0 2 4 3 5 1 
6,1,0.002227,1,Cluster,1568.914868,0 2 4 3 5 1 
13,6,2.654847,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,7,0.006020,1,Cluster,1568.914868,0 1 5 3 4 2 
12,10,1.563571,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,10,0.012651,1,Cluster,1568.914868,0 1 5 3 4 2 
12,1,0.348273,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,6,0.008082,2,Cluster,1568.914868,0 1 5 3 4 2 
6,5,0.009502,1,Cluster,1568.914868,0 1 5 3 4 2 
12,16,1.034135,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,6,0.508228,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,1,0.337397,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,1,0.368040,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,16,3.029594,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,6,0.022237,1,Cluster,1568.914868,0 1 5 3 4 2 
6,4,0.008091,2,Cluster,1568.914868,0 2 4 3 5 1 
12,1,0.337058,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,10,0.011637,2,Cluster,1568.914868,0 1 5 3 4 2 
6,16,0.017598,1,Cluster,1568.914868,0 1 5 3 4 2 
6,6,0.009775,1,Cluster,1568.914868,0 1 5 3 4 2 
6,3,0.018013,2,Cluster,1568.914868,0 1 5 3 4 2 
6,8,0.008546,1,Cluster,1568.914868,0 1 5 3 4 2 
6,16,0.010101,2,Cluster,1568.914868,0 1 5 3 4 2 
6,3,0.004488,1,Cluster,1568.914868,0 1 5 3 4 2 
6,4,0.073732,1,Cluster,1568.914868,0 2 4 3 5 1 
12,7,0.857618,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,5,0.011074,1,Cluster,1568.914868,0 1 5 3 4 2 
6,6,0.018702,1,Cluster,1568.914868,0 1 5 3 4 2 
6,4,0.004197,1,Cluster,1568.914868,0 2 4 3 5 1 
12,4,0.343557,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,4,0.837924,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,5,0.011172,1,Cluster,1568.914868,0 1 5 3 4 2 
6,2,0.014038,1,Cluster,1568.914868,0 2 4 3 5 1 
13,5,3.058144,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,3,0.538727,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,10,0.011076,1,Cluster,1568.914868,0 1 5 3 4 2 
6,32,0.010991,2,Cluster,1568.914868,0 1 5 3 4 2 
6,2,0.003637,1,Cluster,1568.914868,0 2 4 3 5 1 
12,2,0.453361,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,4,0.265423,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,10,0.399741,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,2,4.459295,1,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
6,9,0.019279,2,Cluster,1568.914868,0 1 5 3 4 2 
12,3,0.374253,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,16,0.020889,2,Cluster,1568.914868,0 1 5 3 4 2 
6,8,0.010397,1,Cluster,1568.914868,0 1 5 3 4 2 
6,3,0.002148,2,Cluster,1568.914868,0 1 5 3 4 2 
13,3,1.070874,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,2,0.227264,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,9,0.005987,1,Cluster,1568.914868,0 1 5 3 4 2 
12,6,0.281213,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,8,0.006568,2,Cluster,1568.914868,0 1 5 3 4 2 
13,4,1.202219,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,7,0.009774,2,Cluster,1568.914868,0 1 5 3 4 2 
14,3,5.023657,1,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
12,5,0.470635,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,2,0.290191,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,6,0.368004,2,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,1,0.655613,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,9,0.017297,1,Cluster,1568.914868,0 1 5 3 4 2 
13,1,0.723792,2,Cluster,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
12,2,0.772810,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,6,1.019856,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,16,0.017337,1,Cluster,1568.914868,0 1 5 3 4 2 
13,2,2.031367,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,2,0.001901,2,Cluster,1568.914868,0 2 4 3 5 1 
6,10,0.015587,1,Cluster,1568.914868,0 1 5 3 4 2 
12,16,0.452647,2,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,7,0.005395,1,Cluster,1568.914868,0 1 5 3 4 2 
11 8 3 4 6 2 12 
12,6,0.790038,2,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
13,8,5.594428,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,7,0.005261,1,Cluster,1568.914868,0 1 5 3 4 2 
12,7,1.048540,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,1,1.680298,2,Cluster,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
12,9,1.779149,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,3,0.904134,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,5,0.484181,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,3,0.047154,1,Cluster,1568.914868,0 1 5 3 4 2 
12,8,1.632448,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,7,1.061254,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,10,1.769764,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,3,0.588168,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,10,1.010377,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,7,0.012636,2,Cluster,1568.914868,0 1 5 3 4 2 
12,5,0.821305,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,1,1.344517,1,Cluster,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
12,8,0.611395,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,2,0.477780,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,1,1.693334,1,Cluster,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,1.066378,1,Cluster,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,4,2.151449,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,32,0.009479,2,Cluster,1568.914868,0 1 5 3 4 2 
6,8,0.018477,1,Cluster,1568.914868,0 1 5 3 4 2 
13,4,1.116941,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,4,0.529888,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,1,2.011091,1,Cluster,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,0.979736,2,Cluster,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,3,1.939908,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,5,0.014904,2,Cluster,1568.914868,0 1 5 3 4 2 
15,1,6.817908,1,Cluster,1878.128785,0 14 13 12 2 6 4 3 8 11 7 5 10 9 1 
12,5,0.915129,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,4,0.666037,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,9,0.008033,1,Cluster,1568.914868,0 1 5 3 4 2 
12,10,1.583381,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,6,0.023809,2,Cluster,1568.914868,0 1 5 3 4 2 
12,5,0.865999,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,5,2.222263,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,32,0.854074,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,8,0.984828,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,16,0.895556,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,16,0.451807,2,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,8,1.776679,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,7,1.629068,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,2,1.605262,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,1,1.982434,2,Cluster,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
6,32,0.014077,1,Cluster,1568.914868,0 1 5 3 4 2 
12,9,1.724959,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,9,0.027548,2,Cluster,1568.914868,0 1 5 3 4 2 
13,5,1.604828,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,9,1.021291,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,32,0.042393,1,Cluster,1568.914868,0 1 5 3 4 2 
6,64,0.009706,2,Cluster,1568.914868,0 1 5 3 4 2 
12,10,1.653694,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,5,1.673882,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,4,2.880191,2,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
6,8,0.025103,2,Cluster,1568.914868,0 1 5 3 4 2 
12,1,0.279236,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,4,2.355062,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,32,1.399278,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,1,2.038184,1,Cluster,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
6,16,0.028458,1,Cluster,1568.914868,0 1 5 3 4 2 
13,6,1.648953,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,2,0.001669,2,Cluster,1568.914868,0 2 4 3 5 1 
6,5,0.010936,2,Cluster,1568.914868,0 1 5 3 4 2 
6,1,0.000901,2,Cluster,1568.914868,0 2 4 3 5 1 
6,32,0.011336,2,Cluster,1568.914868,0 1 5 3 4 2 
13,2,2.548219,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,6,2.495863,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,7,0.003182,2,Cluster,1568.914868,0 1 5 3 4 2 
12,7,1.830836,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,32,0.494399,2,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
13,4,2.312054,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,16,0.008428,2,Cluster,1568.914868,0 1 5 3 4 2 
13,6,2.640283,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,32,0.020824,1,Cluster,1568.914868,0 1 5 3 4 2 
13,7,5.337816,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,32,0.072811,1,Cluster,1568.914868,0 1 5 3 4 2 
6,6,0.001698,2,Cluster,1568.914868,0 1 5 3 4 2 
14,2,3.152034,2,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,7,2.770691,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,3,0.967402,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,1,2.204570,1,Cluster,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
12,4,0.263446,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,5,2.831424,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,32,1.356535,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,9,5.592534,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,3,0.011699,2,Cluster,1568.914868,0 1 5 3 4 2 
6,5,0.021352,2,Cluster,1568.914868,0 1 5 3 4 2 
6,9,0.011984,2,Cluster,1568.914868,0 1 5 3 4 2 
6,10,0.006583,2,Cluster,1568.914868,0 1 5 3 4 2 
13,6,2.186719,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,4,0.016177,2,Cluster,1568.914868,0 2 4 3 5 1 
12,2,0.305271,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,32,1.010568,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,9,1.627455,1,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,3,2.967784,2,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
6,10,0.004780,2,Cluster,1568.914868,0 1 5 3 4 2 
12,6,0.127682,2,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
2 
6,64,0.012084,2,Cluster,1568.914868,0 1 5 3 4 2 
13,10,2.659890,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,9,3.148924,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,8,3.628700,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,16,1.489998,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,8,2.838978,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,8,0.002536,2,Cluster,1568.914868,0 1 5 3 4 2 
6,64,0.048825,1,Cluster,1568.914868,0 1 5 3 4 2 
6,64,0.005831,2,Cluster,1568.914868,0 1 5 3 4 2 
13,32,1.315859,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,9,2.851119,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,10,2.828066,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,3,3.406941,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,2,1.407538,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,3,0.632710,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,10,0.673649,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,4,3.531575,2,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
12,32,1.029405,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,4,0.001458,2,Cluster,1568.914868,0 2 4 3 5 1 
12,9,0.999947,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,6,1.776479,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,3,1.864789,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,2,0.743258,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,9,0.002235,2,Cluster,1568.914868,0 1 5 3 4 2 
14,3,3.570080,2,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,2,4.059916,1,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,64,1.642298,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,16,1.036372,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
15,1,5.165421,1,Cluster,1878.128785,0 14 13 12 2 6 4 3 8 11 7 5 10 9 1 
6,1,0.033224,2,Cluster,1568.914868,0 2 4 3 5 1 
13,10,5.476981,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,32,3.509960,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,8,0.004758,2,Cluster,1568.914868,0 1 5 3 4 2 
14,7,3.882037,2,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,1,1.112267,2,Cluster,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
12,64,0.632866,2,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,10,0.014527,2,Cluster,1568.914868,0 1 5 3 4 2 
12,32,0.977824,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 

12,64,0.523039,2,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,7,0.004985,2,Cluster,1568.914868,0 1 5 3 4 2 
12,16,0.859044,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,64,0.435600,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
14,7,3.702555,2,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,6,1.247961,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,6,5.268508,2,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,16,2.803697,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,3,4.808944,1,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,32,3.056175,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,7,7.453202,1,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,3,5.418081,1,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
6,6,0.020097,2,Cluster,1568.914868,0 1 5 3 4 2 
13,64,2.603270,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,2,5.416308,1,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
12,64,0.900916,1,Cluster,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
14,5,9.546253,1,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,16,1.422190,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,2,5.226925,1,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,5,1.680814,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,1,2.055640,2,Cluster,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
12,5,0.329821,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,32,1.374760,2,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,5,3.105907,1,Cluster,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,1,0.380984,2,Cluster,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,4,6.968372,1,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,3,5.577786,1,Cluster,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
